dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
18/02/2020,18,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
17/02/2020,17,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
16/02/2020,16,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
15/02/2020,15,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
14/02/2020,14,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
13/02/2020,13,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
12/02/2020,12,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
11/02/2020,11,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
10/02/2020,10,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
09/02/2020,9,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
08/02/2020,8,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
07/02/2020,7,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
06/02/2020,6,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
05/02/2020,5,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
04/02/2020,4,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
03/02/2020,3,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
02/02/2020,2,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
01/02/2020,1,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
31/01/2020,31,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
30/01/2020,30,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
29/01/2020,29,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
28/01/2020,28,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
27/01/2020,27,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
26/01/2020,26,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
25/01/2020,25,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
24/01/2020,24,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
23/01/2020,23,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
22/01/2020,22,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
21/01/2020,21,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
20/01/2020,20,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
19/01/2020,19,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
18/01/2020,18,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
17/01/2020,17,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
16/01/2020,16,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
15/01/2020,15,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
14/01/2020,14,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
13/01/2020,13,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
12/01/2020,12,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
11/01/2020,11,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
10/01/2020,10,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
09/01/2020,9,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
08/01/2020,8,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
07/01/2020,7,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
06/01/2020,6,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
05/01/2020,5,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
04/01/2020,4,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
03/01/2020,3,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
02/01/2020,2,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
01/01/2020,1,1,2020,0,0,Armenia,AM,ARM,2957728,Europe,
31/12/2019,31,12,2019,0,0,Armenia,AM,ARM,2957728,Europe,
